# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.11,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.963,0.106,NaN,2019.977,NaN,2.785e-4,1.859e4,4.431,-1.489e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.014
0.12,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.976,NaN,2.785e-4,1.859e4,4.436,-1.489e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.015
0.13,-4.665e-4,-0.093,-9.33,0.095,9.474,-8.226e-5,0,8.226e-5,180,0.016,1.645,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.974,NaN,2.783e-4,1.858e4,4.62,-1.487e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.015
0.14,-4.669e-4,-0.093,-9.338,0.095,9.482,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.972,NaN,2.786e-4,1.86e4,4.404,-1.489e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.016
0.15,-4.668e-4,-0.093,-9.336,0.095,9.48,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.97,NaN,2.785e-4,1.859e4,4.444,-1.489e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.017
0.16,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.969,NaN,2.783e-4,1.858e4,4.651,-1.487e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.017
0.17,-4.672e-4,-0.093,-9.344,0.095,9.488,-8.238e-5,0,8.238e-5,180,0.016,1.648,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.967,NaN,2.787e-4,1.861e4,4.218,-1.491e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.018
0.18,-4.672e-4,-0.093,-9.344,0.095,9.488,-8.238e-5,0,8.238e-5,180,0.016,1.648,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.965,NaN,2.787e-4,1.861e4,4.225,-1.491e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.018
0.19,-4.67e-4,-0.093,-9.341,0.095,9.485,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.964,NaN,2.786e-4,1.86e4,4.321,-1.49e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.019
0.2,-4.673e-4,-0.093,-9.346,0.095,9.49,-8.24e-5,0,8.24e-5,180,0.016,1.648,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.962,NaN,2.788e-4,1.861e4,4.174,-1.492e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.019
0.21,-4.669e-4,-0.093,-9.338,0.095,9.483,-8.233e-5,0,8.233e-5,180,0.016,1.647,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.961,NaN,2.786e-4,1.86e4,4.381,-1.49e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.02
0.22,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.959,NaN,2.783e-4,1.858e4,4.657,-1.487e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.02
0.23,-4.669e-4,-0.093,-9.338,0.095,9.482,-8.233e-5,0,8.233e-5,180,0.016,1.647,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.957,NaN,2.786e-4,1.86e4,4.392,-1.49e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.02
0.24,-4.667e-4,-0.093,-9.334,0.095,9.478,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.955,NaN,2.784e-4,1.859e4,4.513,-1.488e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.021
0.25,-4.666e-4,-0.093,-9.331,0.095,9.475,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.954,NaN,2.784e-4,1.858e4,4.587,-1.488e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.021
0.26,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.952,NaN,2.785e-4,1.859e4,4.429,-1.489e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.022
0.27,-4.667e-4,-0.093,-9.333,0.095,9.477,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.95,NaN,2.784e-4,1.859e4,4.527,-1.488e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.022
0.28,-4.667e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.949,NaN,2.785e-4,1.859e4,4.488,-1.489e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.023
0.29,-4.665e-4,-0.093,-9.33,0.095,9.474,-8.226e-5,0,8.226e-5,180,0.016,1.645,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.947,NaN,2.783e-4,1.858e4,4.616,-1.487e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.023
0.3,-4.666e-4,-0.093,-9.333,0.095,9.477,-8.228e-5,0,8.228e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.945,NaN,2.784e-4,1.859e4,4.548,-1.488e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.024
0.31,-4.664e-4,-0.093,-9.327,0.095,9.471,-8.223e-5,0,8.223e-5,180,0.016,1.645,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.943,NaN,2.782e-4,1.857e4,4.706,-1.486e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.025
0.32,-4.67e-4,-0.093,-9.34,0.095,9.484,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.942,NaN,2.786e-4,1.86e4,4.332,-1.49e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.025
0.33,-4.667e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.94,NaN,2.785e-4,1.859e4,4.483,-1.489e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.026
0.34,-4.666e-4,-0.093,-9.332,0.095,9.476,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.938,NaN,2.784e-4,1.858e4,4.57,-1.488e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.026
0.35,-4.669e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.936,NaN,2.785e-4,1.859e4,4.419,-1.489e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.026
0.36,-4.67e-4,-0.093,-9.341,0.095,9.485,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.935,NaN,2.786e-4,1.86e4,4.317,-1.49e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.027
0.37,-4.667e-4,-0.093,-9.333,0.095,9.477,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.933,NaN,2.784e-4,1.859e4,4.522,-1.488e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.027
0.38,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.931,NaN,2.785e-4,1.859e4,4.433,-1.489e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.027
0.39,-4.664e-4,-0.093,-9.328,0.095,9.472,-8.224e-5,0,8.224e-5,180,0.016,1.645,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.93,NaN,2.783e-4,1.858e4,4.673,-1.487e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.027
0.4,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.928,NaN,2.781e-4,1.857e4,4.812,-1.485e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.028
0.41,-4.665e-4,-0.093,-9.331,0.095,9.475,-8.226e-5,0,8.226e-5,180,0.016,1.645,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.926,NaN,2.784e-4,1.858e4,4.595,-1.488e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.028
0.42,-4.665e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.924,NaN,2.783e-4,1.858e4,4.638,-1.487e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.028
0.43,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.922,NaN,2.781e-4,1.857e4,4.811,-1.485e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.028
0.44,-4.66e-4,-0.093,-9.32,0.095,9.463,-8.216e-5,0,8.216e-5,180,0.016,1.643,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.921,NaN,2.78e-4,1.856e4,4.919,-1.484e-4,1.266,-1.266,0.931,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.281e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.029
0.45,-4.666e-4,-0.093,-9.331,0.095,9.475,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.919,NaN,2.784e-4,1.858e4,4.583,-1.488e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.029
0.46,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.917,NaN,2.785e-4,1.859e4,4.429,-1.489e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.029
0.47,-4.668e-4,-0.093,-9.336,0.095,9.48,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.915,NaN,2.785e-4,1.859e4,4.45,-1.489e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.029
0.48,-4.66e-4,-0.093,-9.32,0.095,9.464,-8.217e-5,0,8.217e-5,180,0.016,1.643,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.914,NaN,2.78e-4,1.856e4,4.905,-1.485e-4,1.266,-1.266,0.931,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.281e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.03
0.49,-4.663e-4,-0.093,-9.326,0.095,9.469,-8.222e-5,0,8.222e-5,180,0.016,1.644,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.912,NaN,2.782e-4,1.857e4,4.746,-1.486e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.048
0.5,-4.668e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.91,NaN,2.785e-4,1.859e4,4.47,-1.489e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.05
0.51,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.908,NaN,2.783e-4,1.858e4,4.657,-1.487e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.051
0.52,-4.656e-4,-0.093,-9.313,0.095,9.456,-8.21e-5,0,8.21e-5,180,0.016,1.642,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.906,NaN,2.778e-4,1.855e4,5.115,-1.482e-4,1.266,-1.266,0.931,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.052
0.53,-4.652e-4,-0.093,-9.305,0.094,9.448,-8.203e-5,0,8.203e-5,180,0.016,1.641,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.904,NaN,2.776e-4,1.853e4,5.339,-1.48e-4,1.266,-1.266,0.931,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.279e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.052
0.54,-4.665e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.903,NaN,2.783e-4,1.858e4,4.638,-1.487e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.053
0.55,-4.661e-4,-0.093,-9.323,0.095,9.467,-8.219e-5,0,8.219e-5,180,0.016,1.644,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.901,NaN,2.781e-4,1.857e4,4.82,-1.485e-4,1.265,-1.265,0.93,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.053
0.56,-4.656e-4,-0.093,-9.312,0.095,9.455,-8.21e-5,0,8.21e-5,180,0.016,1.642,22.175,120.893,9.788,180,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.899,NaN,2.778e-4,1.854e4,5.14,-1.482e-4,1.266,-1.266,0.931,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,0,15,1013.25,340.389,0.01,0.054
